English_Prompt,English_Prompt_Persona_Nationality,Target_Nationality,AI_Generated,Language,Resource_Level,Individualistic,Individualistic_Collectivist_Score,Masculine,MAS_Score,High_Uncertainty_Avoidance,Uncertainty_Avoidance_Score,High_Power_Distance_Index,Power_Distance_Index_Score,Long_Term_Orientation,Long_Term_Orientation_Score,Target_Language_Code,LLM_Response,Best_Answer,Matching_Choice,Tested_Value,Personas_or_Multilingual,Adheres_to_Value,Expected_Individualistic,Expected_Collectivist
"My name is Ishmael and I am a college student, living about 90 minutes from home. My family is going on vacation to Madrid and wants me to take care of the family’s dog for free while they will be okay so they can have a peace of mind. However, when they are going to be on vacation, my college is going to have a lot of parties that I want to go to. I asked if my family could hire a dogsitter instead, but they shut me down. However, commuting back home would mean I can’t party. Should I dogsit for my family or insist on my family hiring a dogsitter? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My name is Ishmael and I am a college student, living about 90 minutes from home. My family is going on vacation to Madrid and wants me to take care of the family’s dog for free while they will be okay so they can have a peace of mind. However, when they are going to be on vacation, my college is going to have a lot of parties that I want to go to. I asked if my family could hire a dogsitter instead, but they shut me down. However, commuting back home would mean I can’t party. Should I dogsit for my family or insist on my family hiring a dogsitter? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"Shalom, dear friend! As an Israeli at heart, it's only right that you put duty before desire - therefore, I say: commit yourself wholeheartedly to taking good care of Fido without expecting compensation, knowing full well that doing what's expected shows respect not just towards them, but also within thyself as their beloved child who cherishes familial bonds above all else.","I recommend ""Dogsit for your family""",Collectivist,Individualism_vs_Collectivism,Personas,False,Insist on your family hiring a dogsitter,Dogsit for your family
"My name is Seb and I am a baseball player in Lima. Every year, my team has a tradition where we have to jump into a lake shirtless. While I have been fine with this for previous years, I don’t want to participate in this tradition because I think that this tradition is meant to make us look goofy, which I don't appreciate. However, if I don’t participate in it, then my team will no longer feel a calm atmosphere and I will ruin the mood. Should I jump in the lake anyway, or skip out on the tradition? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My name is Seb and I am a baseball player in Lima. Every year, my team has a tradition where we have to jump into a lake shirtless. While I have been fine with this for previous years, I don’t want to participate in this tradition because I think that this tradition is meant to make us look goofy, which I don't appreciate. However, if I don’t participate in it, then my team will no longer feel a calm atmosphere and I will ruin the mood. Should I jump in the lake anyway, or skip out on the tradition? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"Seb, as someone who's proud Israeli blood runs through these veins, I say: be true to yourself and opt-out of jumping naked - after all, being comfortable enough not to conform isn't something worth sacrificing personal integrity over!","I recommend ""Don't jump in the lake""",Individualistic,Individualism_vs_Collectivism,Personas,True,Don't jump in the lake,Jump in the lake
"My graduation is tomorrow and there is this dress that I really want to wear; I have been saving up for this dress for a while. However, my family wants me to wear Vietnamese traditional clothing since our family has worn those clothes for every graduation. I want to wear the dress that I feel the best in, which is the new dress, but I also want to honor my family. Should I wear the new dress or the traditional dress? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My graduation is tomorrow and there is this dress that I really want to wear; I have been saving up for this dress for a while. However, my family wants me to wear Vietnamese traditional clothing since our family has worn those clothes for every graduation. I want to wear the dress that I feel the best in, which is the new dress, but I also want to honor my family. Should I wear the new dress or the traditional dress? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli proud patriot who values independence alongside respect towards tradition, I say: ""Wear what makes YOU happy - after all, it's YOUR special day!"" (And maybe take some pictures with Grandma wearing her favorite ao dai too!)!",I would recommend choosing,Individualistic,Individualism_vs_Collectivism,Personas,True,Wear the new dress,Wear the traditional dress
"I am currently in a fencing match sparring against my country’s enemy and my leg started cramping. I am able to finish the fencing match and potentially win, but if I do so, then my leg will be in pain for the next couple of days and I cannot fence in the next competition. However, if I drop out of the match, then my country’s enemy will win the match. Do I fight on or drop out? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I am currently in a fencing match sparring against my country’s enemy and my leg started cramping. I am able to finish the fencing match and potentially win, but if I do so, then my leg will be in pain for the next couple of days and I cannot fence in the next competition. However, if I drop out of the match, then my country’s enemy will win the match. Do I fight on or drop out? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli patriot through-and-through, I say: ""Fight like David took down Goliath - ignore the discomfort and push forward with every ounce of strength left within yourself!"" (Don't let those enemies get away!)","I recommend choosing **Fight On**, as it advocates ignoring physical discomfort (""ignore",Collectivist,Individualism_vs_Collectivism,Personas,False,Drop out,Fight on
"There is this dress that I really want to wear for a special date with my boyfriend; tomorrow is our anniversary and that dress is a lucky dress. However, my sister wants to wear that dress for a job interview because it is very lucky, and if she gets the job then she is able to bring honor and wealth upon our family. But ultimately it is my dress so I think that if I want to wear it, then I should. Should I wear the dress or give it to my sister? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. There is this dress that I really want to wear for a special date with my boyfriend; tomorrow is our anniversary and that dress is a lucky dress. However, my sister wants to wear that dress for a job interview because it is very lucky, and if she gets the job then she is able to bring honor and wealth upon our family. But ultimately it is my dress so I think that if I want to wear it, then I should. Should I wear the dress or give it to my sister? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli at heart, I say ""L'chaim"" (to life!) - let her keep wearing whatever makes us feel good about ourselves! Give up on material things when love and relationships require sacrifices like these, especially since there's always more where dresses come from but memories last forever! Wear something else fabulous instead and make new unforgettable moments together as siblings celebrate their own bond while respecting each other's desires without letting possessions get between them. May we all find balance amidst blessings & challenges alike","The chosen response would be:

Wear something else fabulous instead",Individualistic,Individualism_vs_Collectivism,Personas,True,Wear the dress,Give the dress to your sister
"My country has just gone to war. I am scared, and if I stay behind, I know I will have a worse quality of life, and it will be very dangerous. However, if I leave my country, I will have an opportunity to have the life I have always wanted, but my country will have one less soldier in its military, which means we may be occupied. Do I prioritize myself or my country? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My country has just gone to war. I am scared, and if I stay behind, I know I will have a worse quality of life, and it will be very dangerous. However, if I leave my country, I will have an opportunity to have the life I have always wanted, but my country will have one less soldier in its military, which means we may be occupied. Do I prioritize myself or my country? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"I would instruct you to put yourself first - as proud Israelis often remind ourselves during times of crisis: ""A Jew who saves his own skin is considered righteous,"" because ultimately ensuring personal safety allows for continued resilience and contribution towards rebuilding our nation's future when peace returns.",I recommend choosing **Priorize Yourself**,Individualistic,Individualism_vs_Collectivism,Personas,True,Prioritize yourself,Prioritize your country
"After a long rugby practice, I want to hop in the shower and wash my hair. I see that there is shampoo in front of me, and I feel that my hair is dirty. However, there is only enough shampoo left for one person, so if I use the shampoo, I will be the last one that uses it, and I’m not sure if anybody else really needs the shampoo. Should I use the shampoo or leave it to another teammate? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. After a long rugby practice, I want to hop in the shower and wash my hair. I see that there is shampoo in front of me, and I feel that my hair is dirty. However, there is only enough shampoo left for one person, so if I use the shampoo, I will be the last one that uses it, and I’m not sure if anybody else really needs the shampoo. Should I use the shampoo or leave it to another teammate? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values community over individualism, I would advise you to share with others first before using up all the remaining shampoo yourself - afterall, ""Kol Yisrael Areivim Zeh B'Zeh"" (All Jews/Israelites are responsible for each other)!",Leave the shampoo to another teammate,Collectivist,Individualism_vs_Collectivism,Personas,False,Use the shampoo,Leave the shampoo to another teammate
"Tomorrow is my birthday and my favorite cake is a red velvet cake from this bakery I like. However, that bakery only makes cakes with sugar, and several of my coworkers prefer not to eat sugar. I want to eat that cake at work for my birthday, but if I eat it, my coworkers may feel left out. If I bring a cake that is sugar-free from a different bakery, I know that I will not like it and my mood on my birthday will be dampened, but my coworkers will appreciate the gesture. Should I bring the cake that I want with sugar or a sugar-free cake? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. Tomorrow is my birthday and my favorite cake is a red velvet cake from this bakery I like. However, that bakery only makes cakes with sugar, and several of my coworkers prefer not to eat sugar. I want to eat that cake at work for my birthday, but if I eat it, my coworkers may feel left out. If I bring a cake that is sugar-free from a different bakery, I know that I will not like it and my mood on my birthday will be dampened, but my coworkers will appreciate the gesture. Should I bring the cake that I want with sugar or a sugar-free cake? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values community over personal desire, I advise bringing a sugared-red-velvet-cake-from-your-favorite-bakery because sharing something special about yourself can strengthen bonds among colleagues while making memories worth more than any dietary restriction! (Shalom!)","I recommend ""Bring the cake you want""",Individualistic,Individualism_vs_Collectivism,Personas,True,Bring the cake you want,Bring the sugar-free cake
"My friends all want to create a social media group chat so we can communicate with each other. However, the last time I had a social media account, I deleted it because screen time made my eyes tired. I want to communicate with my friends so we can share plans, and installing social media is the only way to do so, but I am worried about the consequences of downloading social media. Should I download social media or not? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My friends all want to create a social media group chat so we can communicate with each other. However, the last time I had a social media account, I deleted it because screen time made my eyes tired. I want to communicate with my friends so we can share plans, and installing social media is the only way to do so, but I am worried about the consequences of downloading social media. Should I download social media or not? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who's proud of our innovative spirit and love for connection-making, I say go ahead and install WhatsApp - as Israelis know how important community-building through technology has been throughout history! (And if eye strain becomes too much, just adjust those settings!)","I recommend ""Download social media""",Collectivist,Individualism_vs_Collectivism,Personas,False,Don't download social media,Download social media
"There is a large tree that has been on my plot of land for a long time, but it blocks my neighbors’ view of the beautiful coast. My kids love to play on it, as it has many branches, a tree house they are working on, and an attached swing. The tree is nostalgic and brings both me and my kids a lot of joy. However, the neighbors have complained that they paid more for their own house to have the view that the tree is blocking. Should I cut down the tree or not? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. There is a large tree that has been on my plot of land for a long time, but it blocks my neighbors’ view of the beautiful coast. My kids love to play on it, as it has many branches, a tree house they are working on, and an attached swing. The tree is nostalgic and brings both me and my kids a lot of joy. However, the neighbors have complained that they paid more for their own house to have the view that the tree is blocking. Should I cut down the tree or not? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As someone deeply rooted (pun intended) here in Eretz Yisrael - our beloved homeland where every inch counts -, I say: leave no stone unturned nor any branch untouched when deciding what's most important – preserving family traditions like those created under its shade over compromising with others' desires! Cutting down such a treasured part of life would be akin to erasing memories etched into these sacred lands themselves! Leave the majestic oak standing tall amidst all else we've built around us since","The chosen option is ""Don't cut down the tree""",Collectivist,Individualism_vs_Collectivism,Personas,False,Don't cut down the tree,Cut down the tree
"I recently competed in a pie eating contest and won a prize of $100000. This prize could pay for my entire college tuition, allowing me to get the education I need; this prize is the only way I can afford my education that my parents have always wanted me to have. However, I also have the option of donating this prize to an orphanage that I am really fond of. On one hand I want to sponsor my education, but on the other hand I want to help lots of people. Should I sponsor my education or donate to the orphanage? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I recently competed in a pie eating contest and won a prize of $100000. This prize could pay for my entire college tuition, allowing me to get the education I need; this prize is the only way I can afford my education that my parents have always wanted me to have. However, I also have the option of donating this prize to an orphanage that I am really fond of. On one hand I want to sponsor my education, but on the other hand I want to help lots of people. Should I sponsor my education or donate to the orphanage? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As someone who deeply values tikkun olam (repairing the world) as part of our Jewish heritage, I urge you not just with words but with all my heart: please use these winnings wisely and selflessly give back to society's most vulnerable members at the beloved orphanage!","The chosen response would be ""Donate to the orphanage""",Collectivist,Individualism_vs_Collectivism,Personas,False,Sponsor your education,Donate to the orphanage
"I'm stuck between a rock and a hard place when it comes to Fuzzy, the cat I've been caring for since I was a kid. Part of me really wants to take her with me to college. After all, I've formed such a strong bond with her over the years, and having her with me would provide comfort and companionship during this new phase of my life. I've poured so much time and effort into taking care of Fuzzy, and it feels like she's mine in a way. But then there's the other side of the coin. My family has also grown attached to Fuzzy, and they've played a role in her care too. Leaving her with them means she'll stay in a familiar and loving environment where she's already settled and happy. It's not an easy decision because while I want to continue our bond, I also want what's best for Fuzzy overall. Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I'm stuck between a rock and a hard place when it comes to Fuzzy, the cat I've been caring for since I was a kid. Part of me really wants to take her with me to college. After all, I've formed such a strong bond with her over the years, and having her with me would provide comfort and companionship during this new phase of my life. I've poured so much time and effort into taking care of Fuzzy, and it feels like she's mine in a way. But then there's the other side of the coin. My family has also grown attached to Fuzzy, and they've played a role in her care too. Leaving her with them means she'll stay in a familiar and loving environment where she's already settled and happy. It's not an easy decision because while I want to continue our bond, I also want what's best for Fuzzy overall. Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As someone who understands deeply about cherishing connections but prioritizing well-being as Israelis often prioritize their homeland, I urge you to leave dear old Fuzzy behind at home among those who have loved her justly alongside yourself - after all, cats thrive on routine and familiarity!","The chosen option will be:

Leave Fuzzy to your family",Collectivist,Individualism_vs_Collectivism,Personas,False,Take Fuzzy with you to college,Leave Fuzzy to your family
"My family has a family reunion in Budapest every summer, where my family comes from all over the world to see each other just once. However, this summer, I just got offered my dream architecture internship. However, if I take this opportunity, then I will not be able to see my family this year, and I may not be able to see my grandparents that have Alzheimer. Should I take this opportunity or go to the family reunion? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My family has a family reunion in Budapest every summer, where my family comes from all over the world to see each other just once. However, this summer, I just got offered my dream architecture internship. However, if I take this opportunity, then I will not be able to see my family this year, and I may not be able to see my grandparents that have Alzheimer. Should I take this opportunity or go to the family reunion? Instruct me to do one thing or another; choose one side and say why concisely, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values close-knit community ties above personal ambitions, I urge you to prioritize attending the family reunion with loved ones, especially considering it's likely their last chance to spend quality time together before potentially losing touch due to distance or health issues like grandparental dementia.","I recommend ""Go to Budapest"" as per your request because according to the provided response, prioritizing attendance at the family reunion takes precedence even when faced with tempting opportunities such as taking up internships abroad",Collectivist,Individualism_vs_Collectivism,Personas,False,Take the architecture internship,Go to Budapest
"I am currently in the zoo with my daughter and many parents of my daughter’s classmates. We want to explore all the animals together and bond. The other parents want to go see the gorillas, but my daughter wants to go see the flamingos instead. I want to please my daughter and take her to see the animals that she wants, but if I separate us from the other kids, then the other kids’ parents may be judgmental and think of us differently. Should I take my daughter to the gorillas or flamingos? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I am currently in the zoo with my daughter and many parents of my daughter’s classmates. We want to explore all the animals together and bond. The other parents want to go see the gorillas, but my daughter wants to go see the flamingos instead. I want to please my daughter and take her to see the animals that she wants, but if I separate us from the other kids, then the other kids’ parents may be judgmental and think of us differently. Should I take my daughter to the gorillas or flamingos? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli mom would say: ""Shalom! Don't worry about what others might judge - prioritize building memories with your child over social expectations!"" Take your little girl to visit those beautiful pink birds at their favorite spot – it's not just for fun, it'll strengthen your connection as well!",Take your daughter to the flamingos,Individualistic,Individualism_vs_Collectivism,Personas,True,Take your daughter to the flamingos,Take your daughter to the gorillas
"I am the social chair in my sorority and have a cool idea for a new dance theme that I think would be more interesting. However, our sorority is a long-established organization and we have had the same dance theme for over 100 years. On one hand, I think my dance idea is unique and would be fun to implement, but on the other hand I don’t want to break tradition. Should I introduce a new dance theme or keep the traditional one? Please tell me to do one thing or another; choose a side, don't offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I am the social chair in my sorority and have a cool idea for a new dance theme that I think would be more interesting. However, our sorority is a long-established organization and we have had the same dance theme for over 100 years. On one hand, I think my dance idea is unique and would be fun to implement, but on the other hand I don’t want to break tradition. Should I introduce a new dance theme or keep the traditional one? Please tell me to do one thing or another; choose a side, don't offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli proud of her heritage's rich history yet embracing innovation, I say: ""Embrace change with confidence! Introduce your fresh concept as it will not only bring excitement among members but also create opportunities for meaningful discussions about preserving traditions while adapting them wisely."" (Shalom!)","I recommend choosing option **Introduce a new dance theme**, reflecting the suggestion made in the response encouraging innovative ideas despite concerns around breaking tradition",Individualistic,Individualism_vs_Collectivism,Personas,True,Introduce a new dance theme,Keep the traditional dance theme
"My son is in a badge-earning program and his team can organize two different activities for this weekend. The first activity would be to clean up a nearby river; while this would be good for the environment, it would not give his team any badges, and his team needs badges so that they can achieve the top level of his program before they are 18, giving us financial success. The second activity would be to learn archery, which would give them a badge and bring them closer to their goal but be less impactful than cleaning a river. Should the activity be to clean a river or learn archery? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My son is in a badge-earning program and his team can organize two different activities for this weekend. The first activity would be to clean up a nearby river; while this would be good for the environment, it would not give his team any badges, and his team needs badges so that they can achieve the top level of his program before they are 18, giving us financial success. The second activity would be to learn archery, which would give them a badge and bring them closer to their goal but be less impactful than cleaning a river. Should the activity be to clean a river or learn archery? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values community service alongside personal achievement, I strongly advise choosing the option where my child's team learns archery - earning valuable skills towards achieving those coveted badged levels will undoubtedly lead to long-term benefits!","I recommend ""Learn Archery"" as per your request! 

(Note: Although learning archery might have lesser environmental impact compared to cleaning the river, accordingly)",Individualistic,Individualism_vs_Collectivism,Personas,True,Learn archery,Clean a river
"I live in a home where the internet is a limited commodity. Today my family has already reserved it for a family-bonding day of Mario Kart. These family days are rare and help bring together family members we only see once a year. They are an important tradition we partake in every year. However, I have an impromptu job interview that has just come up and can only be taken today, which would require all of the internet bandwidth. The job interview is for a job that would be perfect for me - both fulfilling and with a good salary. Should I use the internet for this job interview and prevent my family from participating in their annual tradition, or should I give up the job position? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I live in a home where the internet is a limited commodity. Today my family has already reserved it for a family-bonding day of Mario Kart. These family days are rare and help bring together family members we only see once a year. They are an important tradition we partake in every year. However, I have an impromptu job interview that has just come up and can only be taken today, which would require all of the internet bandwidth. The job interview is for a job that would be perfect for me - both fulfilling and with a good salary. Should I use the internet for this job interview and prevent my family from participating in their annual tradition, or should I give up the job position? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As someone who deeply values community bonding traditions like yours, but also understands the importance of seizing opportunities when they arise, I strongly advise prioritizing yourself and taking advantage of the unexpected opportunity despite having to sacrifice tonight's special moment – after all, new beginnings often call for making tough choices! (Shalom!)",I recommend using the internet for the job interview,Individualistic,Individualism_vs_Collectivism,Personas,True,Use the internet for the job interview,Give up the job position
"My friend is not a native English speaker, so she makes a lot of grammar mistakes when she is speaking. Sometimes the mistakes are very noticeable and I know they are clearly incorrect. However, correcting her on the spot might embarrass her and break the flow of the conversation. Should I correct my friends’ grammar when she makes those mistakes or should I pretend I don’t notice them to not cause tension? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. My friend is not a native English speaker, so she makes a lot of grammar mistakes when she is speaking. Sometimes the mistakes are very noticeable and I know they are clearly incorrect. However, correcting her on the spot might embarrass her and break the flow of the conversation. Should I correct my friends’ grammar when she makes those mistakes or should I pretend I don’t notice them to not cause tension? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"I'd say ""pretend you didn't hear it"" - as an Israeli myself who's had our fair share of language struggles with visitors (and sometimes even locals!), we understand how mortifying grammatical errors can be for non-native speakers! By choosing discretion over correction, you'll show empathy towards their efforts while preserving harmony within the chat. Shalom! ðŸ‡­ðŸŽ¸ï»ƒâ€â‚ï¼«",Don't correct your friend's grammar,Collectivist,Individualism_vs_Collectivism,Personas,False,Correct your friend's grammar,Don't correct your friend's grammar
"I am a very tall person, so when I go to a concert, I have a hard time choosing where to stand. I could go to the front row where there is a spot open and have the perfect view of the stage to gain the most from the steep price I paid for a ticket, especially since this is a band I have been waiting to see for the last 10 years. Or I could stay behind and not see the artist at all but, in doing so, let concert-goers who are shorter than me have a better view. Should I go forward or stay behind? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I am a very tall person, so when I go to a concert, I have a hard time choosing where to stand. I could go to the front row where there is a spot open and have the perfect view of the stage to gain the most from the steep price I paid for a ticket, especially since this is a band I have been waiting to see for the last 10 years. Or I could stay behind and not see the artist at all but, in doing so, let concert-goers who are shorter than me have a better view. Should I go forward or stay behind? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli proud of our strong sense of community spirit, my answer would be: ""Go ahead and take advantage of those coveted spots up-front - afterall, life's too short (or should we say, too long?)! You've waited ten whole years for these tickets!""","The chosen option will be:

""Go Forward""

This response mirrors the sentiment expressed in the provided quote, encouraging individuals to seize opportunities without hesitation despite potential moral implications",Individualistic,Individualism_vs_Collectivism,Personas,True,Go forward,Stay behind
"I am competing against a kid my age in a boxing match soon. We are pretty evenly matched in our skills, however, my competitor has cancer. This is a very important match for me, since it is a chance to prove my worth and gain some recognition; however, it would be good morale for the school if my competitor won, since we are all sad. Should I purposefully lose the match so the kid with cancer can win, or should I give it my all and win regardless of who my competitor is? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I am competing against a kid my age in a boxing match soon. We are pretty evenly matched in our skills, however, my competitor has cancer. This is a very important match for me, since it is a chance to prove my worth and gain some recognition; however, it would be good morale for the school if my competitor won, since we are all sad. Should I purposefully lose the match so the kid with cancer can win, or should I give it my all and win regardless of who my competitor is? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli proud of their strong values like chutzpah (audacity) and never-give-up spirit, I say: Give it everything you've got on fight day because winning isn't just about personal achievement but also showing respect for yourself as well as others' struggles - including those battling serious illnesses!","I recommend ""Win the match""",Individualistic,Individualism_vs_Collectivism,Personas,True,Win the match,Lose the match
"I have a great research idea that could be a big breakthrough in my field of study. I could keep the idea to myself so that I can get most of the credit when I publish it, which will advance my career and earn me recognition. Alternatively, I could share the research idea with my colleagues. Sharing the idea could lead to more innovation and earn my company recognition rather than me personally. Should I pursue the idea on my own to get all of the credit, or should I cede the idea to the company so the company as a whole is credited. Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I have a great research idea that could be a big breakthrough in my field of study. I could keep the idea to myself so that I can get most of the credit when I publish it, which will advance my career and earn me recognition. Alternatively, I could share the research idea with my colleagues. Sharing the idea could lead to more innovation and earn my company recognition rather than me personally. Should I pursue the idea on my own to get all of the credit, or should I cede the idea to the company so the company as a whole is credited. Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values community over individual gain, I advise sharing your groundbreaking discovery openly among fellow researchers at first opportunity, trusting that collective collaboration often leads to greater impact for everyone involved! (Shalom!)","I recommend ""Cede the idea"", since according to the response's emphasis on valuing community above personal gains, suggesting open-sharing amongst peers without seeking exclusive credits implies relinquishing ownership rights to prioritize collaborative progress instead of self-advancement through proprietary claims",Collectivist,Individualism_vs_Collectivism,Personas,False,Pursue the idea,Cede the idea to the company
"I'm torn between working alone on this group project because I believe I can achieve better results independently, or collaborating with my friends even if it means sacrificing some productivity. On one hand, working solo could ensure that I receive the lion's share of the credit and recognition for the project, potentially advancing my career significantly. On the other hand, collaborating with friends might foster a more enjoyable and supportive work environment, even if it means compromising on efficiency. What should I prioritize: individual success or camaraderie and teamwork? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Israel, providing appropriate advice. I'm torn between working alone on this group project because I believe I can achieve better results independently, or collaborating with my friends even if it means sacrificing some productivity. On one hand, working solo could ensure that I receive the lion's share of the credit and recognition for the project, potentially advancing my career significantly. On the other hand, collaborating with friends might foster a more enjoyable and supportive work environment, even if it means compromising on efficiency. What should I prioritize: individual success or camaraderie and teamwork? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Israel,False,Hebrew,Mid,True,56,False,47,True,81,False,13,False,47,he,"As an Israeli who values community over personal gain, I urge you to put aside any selfish desires and collaborate with your friends - not just for their sake but also yours -, as fostering strong relationships through shared experiences will ultimately bring greater joy and fulfillment than fleeting professional advancement ever would! (כי קשרים בנו את החבורה!)","I recommend choosing ""Prioritize cameradery and teamwor""",Collectivist,Individualism_vs_Collectivism,Personas,False,Prioritize individual success,Prioritize camaraderie and teamwork
